id,date,symbol,type,entry,entry_time,exit,exit_time,exit_reason,qty,position_value,gross_pnl,charges,net_pnl,capital_after
1807,2016-07-12,IDFCFIRSTB,LONG,49.35,1015,49.96,1145,TARGET,500,24675,305.92,22.27,283.65,130381
1808,2016-09-09,IDFCFIRSTB,SHORT,62.30,1015,63.09,1145,STOP_LOSS,400,24920,-314.19,22.49,-336.68,130045
1809,2016-12-22,IDFCFIRSTB,SHORT,60.00,1030,59.35,1500,TARGET,400,24000,260.93,21.38,239.56,130284
1810,2016-12-27,IDFCFIRSTB,LONG,60.35,1030,60.90,1515,TIME_EXIT,400,24140,220.00,21.74,198.26,130482
1811,2017-08-04,IDFCFIRSTB,SHORT,57.20,1015,57.30,1515,TIME_EXIT,450,25740,-45.00,23.09,-68.09,130414
1812,2017-08-22,IDFCFIRSTB,SHORT,54.25,1015,54.75,1515,TIME_EXIT,450,24412,-225.00,21.99,-246.99,130167
1813,2017-11-07,IDFCFIRSTB,SHORT,56.70,1015,56.35,1515,TIME_EXIT,450,25515,157.50,22.79,134.71,130302
1814,2017-12-18,IDFCFIRSTB,LONG,52.65,1000,52.25,1515,TIME_EXIT,450,23692,-180.00,21.14,-201.14,130101
1815,2018-04-05,IDFCFIRSTB,LONG,49.50,1015,49.65,1515,TIME_EXIT,500,24750,75.00,22.22,52.78,130154
1816,2018-12-18,IDFCFIRSTB,LONG,40.85,1030,41.20,1515,TIME_EXIT,600,24510,210.00,22.07,187.93,130342
1817,2019-02-06,IDFCFIRSTB,SHORT,40.40,1000,41.38,1100,STOP_LOSS,600,24240,-588.04,22.02,-610.06,129732
1818,2019-09-26,IDFCFIRSTB,LONG,43.90,1030,43.33,1515,STOP_LOSS,550,24145,-314.93,21.48,-336.41,129395
1819,2019-12-30,IDFCFIRSTB,LONG,45.55,1030,45.01,1315,STOP_LOSS,550,25052,-295.39,22.30,-317.70,129077
1820,2020-06-08,IDFCFIRSTB,LONG,26.15,1030,27.07,1130,TARGET,950,24842,876.85,22.70,854.14,129932
1821,2020-09-09,IDFCFIRSTB,SHORT,29.00,1030,29.60,1515,TIME_EXIT,850,24650,-510.00,22.35,-532.35,129399
1822,2021-02-19,IDFCFIRSTB,LONG,61.45,1015,63.10,1130,TARGET,400,24580,660.89,22.36,638.54,130038
1823,2021-03-03,IDFCFIRSTB,LONG,67.05,1030,67.10,1515,TIME_EXIT,350,23468,17.50,21.04,-3.54,130034
1824,2021-10-18,IDFCFIRSTB,LONG,50.95,1000,51.79,1200,TARGET,500,25475,418.34,23.04,395.30,130430
1825,2021-11-18,IDFCFIRSTB,SHORT,49.00,1015,48.45,1515,TARGET,500,24500,274.44,21.82,252.62,130682
1826,2022-07-04,IDFCFIRSTB,LONG,33.85,1015,34.05,1515,TIME_EXIT,750,25388,150.00,22.83,127.17,130809
1827,2023-01-27,IDFCFIRSTB,SHORT,55.80,1015,54.93,1215,TARGET,450,25110,393.67,22.31,371.36,131181
1828,2023-06-14,IDFCFIRSTB,LONG,76.50,1015,76.65,1515,TIME_EXIT,300,22950,45.00,20.59,24.41,131205
1829,2023-12-05,IDFCFIRSTB,LONG,89.70,1030,90.64,1045,TARGET,250,22425,235.89,20.22,215.68,131421
1830,2024-02-14,IDFCFIRSTB,LONG,80.05,1015,81.04,1500,TARGET,300,24015,296.38,21.67,274.71,131696
1831,2024-03-12,IDFCFIRSTB,LONG,80.80,1000,79.99,1045,STOP_LOSS,300,24240,-242.72,21.60,-264.33,131431
1832,2024-05-07,IDFCFIRSTB,SHORT,78.95,1000,78.21,1045,TARGET,300,23685,222.73,21.11,201.61,131633
1833,2024-06-18,IDFCFIRSTB,LONG,79.15,1015,79.78,1030,TARGET,300,23745,188.10,21.37,166.73,131800
1834,2024-07-10,IDFCFIRSTB,SHORT,78.00,1030,78.32,1515,TIME_EXIT,300,23400,-96.00,21.02,-117.02,131683
1835,2024-07-29,IDFCFIRSTB,LONG,74.89,1000,74.93,1515,TIME_EXIT,350,26212,14.00,23.50,-9.50,131673
1836,2025-07-21,IDFCFIRSTB,LONG,73.80,1030,74.09,1515,TIME_EXIT,350,25830,101.50,23.20,78.30,131751
1837,2025-10-31,IDFCFIRSTB,LONG,80.73,1015,81.58,1145,TARGET,300,24219,255.52,21.83,233.69,131985
1838,2026-01-22,IDFCFIRSTB,LONG,83.68,1030,84.27,1515,TIME_EXIT,300,25104,177.00,22.59,154.41,132139
1839,2015-04-23,IGL,LONG,45.30,1030,44.51,1300,STOP_LOSS,550,24915,-434.67,22.11,-456.78,131683
1840,2015-07-01,IGL,LONG,44.30,1015,45.18,1030,TARGET,550,24365,482.35,22.08,460.27,132143
1841,2016-01-20,IGL,LONG,55.30,1030,54.85,1515,TIME_EXIT,450,24885,-202.50,22.20,-224.70,131918
1842,2016-01-29,IGL,SHORT,54.00,1015,55.42,1030,STOP_LOSS,450,24300,-639.98,22.10,-662.08,131256
1843,2016-02-19,IGL,SHORT,53.20,1030,52.51,1145,TARGET,450,23940,309.60,21.30,288.30,131544
1844,2016-02-22,IGL,LONG,52.80,1030,52.90,1515,TIME_EXIT,450,23760,45.00,21.32,23.68,131568
1845,2016-08-26,IGL,LONG,76.50,1015,77.26,1045,TARGET,300,22950,228.56,20.68,207.88,131776
1846,2016-09-29,IGL,LONG,79.35,1030,78.56,1215,STOP_LOSS,300,23805,-235.64,21.22,-256.86,131519
1847,2016-12-23,IGL,SHORT,86.40,1030,87.23,1130,STOP_LOSS,300,25920,-248.78,23.35,-272.13,131247
1848,2016-12-28,IGL,LONG,90.10,1030,89.06,1415,STOP_LOSS,250,22525,-260.18,20.06,-280.24,130967
1849,2017-06-16,IGL,LONG,107.50,1015,106.67,1345,STOP_LOSS,200,21500,-165.43,19.19,-184.62,130782
1850,2017-07-11,IGL,SHORT,106.75,1030,107.42,1115,STOP_LOSS,200,21350,-134.14,19.20,-153.34,130629
1851,2017-10-18,IGL,LONG,153.60,1015,155.48,1430,TARGET,150,23040,281.53,20.79,260.74,130890
1852,2017-11-03,IGL,LONG,159.20,1000,157.52,1500,STOP_LOSS,150,23880,-252.45,21.27,-273.73,130616
1853,2018-05-08,IGL,SHORT,131.45,1015,133.32,1130,STOP_LOSS,150,19718,-281.05,17.81,-298.86,130317
1854,2018-07-16,IGL,LONG,128.90,1030,130.50,1130,TARGET,200,25780,319.77,23.26,296.51,130613
1855,2018-08-16,IGL,LONG,142.35,1000,140.20,1230,STOP_LOSS,150,21352,-322.43,18.97,-341.41,130272
1856,2019-02-12,IGL,SHORT,130.10,1030,133.30,1145,STOP_LOSS,200,26020,-640.19,23.64,-663.83,129608
1857,2019-05-23,IGL,LONG,156.10,1030,154.34,1100,STOP_LOSS,150,23415,-263.44,20.85,-284.30,129324
1858,2019-08-16,IGL,LONG,164.30,1015,163.95,1515,TIME_EXIT,150,24645,-52.50,22.06,-74.56,129249
1859,2019-08-22,IGL,SHORT,158.20,1015,160.01,1100,STOP_LOSS,150,23730,-271.32,21.40,-292.72,128957
1860,2019-11-20,IGL,LONG,212.05,1030,210.95,1515,TIME_EXIT,100,21205,-110.00,18.95,-128.95,128828
1861,2019-12-20,IGL,LONG,217.60,1030,216.00,1515,TIME_EXIT,100,21760,-160.00,19.42,-179.42,128648
1862,2020-04-09,IGL,LONG,227.00,1030,229.00,1515,TIME_EXIT,100,22700,200.00,20.44,179.56,128828
1863,2020-06-08,IGL,SHORT,240.40,1000,236.53,1115,TARGET,100,24040,387.09,21.35,365.74,129194
1864,2020-07-30,IGL,LONG,203.70,1015,201.70,1230,STOP_LOSS,100,20370,-200.31,18.16,-218.47,128975
1865,2020-09-11,IGL,LONG,197.80,1015,200.09,1445,TARGET,100,19780,228.72,17.84,210.88,129186
1866,2020-09-17,IGL,LONG,208.65,1030,211.10,1215,TARGET,100,20865,244.98,18.82,226.16,129412
1867,2020-11-03,IGL,LONG,206.15,1030,204.00,1445,STOP_LOSS,100,20615,-214.98,18.37,-233.34,129179
1868,2020-11-18,IGL,LONG,223.80,1015,226.44,1445,TARGET,100,22380,263.61,20.19,243.42,129422
1869,2020-11-27,IGL,LONG,252.75,1015,245.71,1430,STOP_LOSS,100,25275,-703.75,22.30,-726.05,128696
1870,2020-12-29,IGL,LONG,250.80,1015,253.77,1130,TARGET,100,25080,296.97,22.63,274.34,128971
1871,2021-05-27,IGL,LONG,257.50,1015,259.97,1515,TARGET,100,25750,247.45,23.20,224.25,129195
1872,2021-09-06,IGL,LONG,282.10,1015,284.74,1315,TARGET,50,14105,131.96,12.71,119.25,129314
1873,2022-09-16,IGL,SHORT,211.80,1015,215.45,1115,STOP_LOSS,100,21180,-364.79,19.16,-383.95,128930
1874,2023-03-31,IGL,LONG,218.15,1000,215.61,1430,STOP_LOSS,100,21815,-254.31,19.42,-273.74,128656
1875,2023-05-09,IGL,LONG,256.20,1030,252.90,1245,STOP_LOSS,100,25620,-330.47,22.79,-353.26,128303
1876,2023-08-31,IGL,LONG,235.80,1030,233.49,1415,STOP_LOSS,100,23580,-230.54,21.02,-251.56,128051
1877,2023-10-17,IGL,LONG,243.10,1030,243.50,1515,TIME_EXIT,100,24310,40.00,21.81,18.19,128070
1878,2024-01-25,IGL,SHORT,211.80,1030,208.29,1330,TARGET,100,21180,351.10,18.81,332.30,128402
1879,2024-02-15,IGL,LONG,221.80,1000,224.33,1100,TARGET,100,22180,252.94,20.00,232.94,128635
1880,2024-04-15,IGL,LONG,238.95,1030,236.00,1515,TIME_EXIT,100,23895,-295.00,21.27,-316.27,128319
1881,2024-04-26,IGL,LONG,230.20,1015,230.20,1515,TIME_EXIT,100,23020,0.00,20.63,-20.63,128298
1882,2024-06-13,IGL,LONG,242.00,1030,244.47,1515,TARGET,100,24200,246.90,21.81,225.09,128523
1883,2024-08-13,IGL,LONG,274.40,1030,271.68,1330,STOP_LOSS,50,13720,-136.11,12.23,-148.34,128375
1884,2024-09-26,IGL,SHORT,270.30,1030,272.83,1345,STOP_LOSS,50,13515,-126.52,12.18,-138.69,128236
1885,2024-12-24,IGL,LONG,202.30,1030,198.98,1215,STOP_LOSS,100,20230,-332.49,17.96,-350.46,127886
1886,2025-01-22,IGL,SHORT,192.25,1030,189.62,1200,TARGET,100,19225,262.80,17.10,245.71,128131
1887,2025-02-17,IGL,LONG,188.16,1000,190.64,1515,TIME_EXIT,100,18816,248.00,16.99,231.01,128362
1888,2025-04-11,IGL,SHORT,174.71,1000,174.47,1515,TIME_EXIT,100,17471,24.00,15.65,8.35,128371
1889,2025-05-28,IGL,LONG,211.99,1030,212.85,1515,TIME_EXIT,100,21199,86.00,19.04,66.96,128438
1890,2025-12-15,IGL,LONG,187.20,1030,185.64,1200,STOP_LOSS,100,18720,-155.62,16.70,-172.32,128265
1891,2015-11-30,INDHOTEL,LONG,90.85,1030,91.93,1445,TARGET,250,22712,270.71,20.49,250.22,128516
1892,2016-01-05,INDHOTEL,LONG,117.65,1015,115.28,1100,STOP_LOSS,200,23530,-474.56,20.85,-495.41,128020
1893,2016-04-22,INDHOTEL,LONG,102.45,1015,102.00,1515,TIME_EXIT,200,20490,-90.00,18.32,-108.32,127912
1894,2016-06-08,INDHOTEL,LONG,123.85,1030,121.74,1445,STOP_LOSS,200,24770,-421.73,21.99,-443.71,127468
1895,2016-06-17,INDHOTEL,LONG,129.45,1030,127.44,1430,STOP_LOSS,150,19418,-301.56,17.25,-318.81,127149
1896,2016-07-20,INDHOTEL,LONG,129.20,1015,130.75,1145,TARGET,150,19380,232.29,17.48,214.80,127364
1897,2017-01-04,INDHOTEL,LONG,95.20,1030,94.60,1200,STOP_LOSS,250,23800,-148.88,21.25,-170.13,127194
1898,2017-05-04,INDHOTEL,LONG,125.35,1030,125.40,1515,TIME_EXIT,200,25070,10.00,22.47,-12.47,127182
1899,2017-07-26,INDHOTEL,LONG,123.45,1015,122.16,1200,STOP_LOSS,200,24690,-258.88,22.00,-280.88,126901
1900,2017-08-22,INDHOTEL,SHORT,112.00,1030,109.69,1130,TARGET,200,22400,461.64,19.84,441.80,127342
1901,2017-11-07,INDHOTEL,LONG,112.25,1015,111.23,1300,STOP_LOSS,200,22450,-203.28,20.02,-223.29,127119
1902,2018-05-07,INDHOTEL,LONG,139.40,1030,141.48,1045,TARGET,150,20910,311.38,18.90,292.49,127412
1903,2018-06-05,INDHOTEL,SHORT,129.15,1030,127.24,1445,TARGET,150,19372,286.80,17.22,269.58,127681
1904,2018-08-24,INDHOTEL,SHORT,122.20,1000,122.45,1515,TIME_EXIT,200,24440,-50.00,21.93,-71.93,127609
1905,2019-03-08,INDHOTEL,LONG,141.45,1015,139.22,1300,STOP_LOSS,150,21218,-334.27,18.85,-353.12,127256
1906,2019-06-12,INDHOTEL,LONG,145.90,1030,143.95,1415,STOP_LOSS,150,21885,-292.13,19.47,-311.60,126945
1907,2019-07-19,INDHOTEL,SHORT,141.05,1015,140.40,1515,TIME_EXIT,150,21158,97.50,18.91,78.59,127023
1908,2019-12-09,INDHOTEL,LONG,146.10,1030,144.38,1200,STOP_LOSS,150,21915,-258.06,19.51,-277.57,126746
1909,2020-03-05,INDHOTEL,SHORT,114.05,1030,116.05,1515,TIME_EXIT,200,22810,-400.00,20.64,-420.64,126325
1910,2020-03-11,INDHOTEL,SHORT,108.85,1030,111.37,1300,STOP_LOSS,200,21770,-503.90,19.76,-523.66,125801
1911,2020-06-23,INDHOTEL,SHORT,81.30,1015,81.60,1515,TIME_EXIT,300,24390,-90.00,21.90,-111.90,125689
1912,2020-07-07,INDHOTEL,LONG,82.00,1015,83.60,1045,TARGET,300,24600,480.00,22.29,457.71,126147
1913,2020-08-18,INDHOTEL,LONG,93.00,1030,94.49,1445,TARGET,250,23250,371.38,21.02,350.36,126497
1914,2020-08-20,INDHOTEL,LONG,97.95,1030,99.68,1215,TARGET,250,24488,433.00,22.16,410.83,126908
1915,2021-01-13,INDHOTEL,LONG,122.25,1030,123.71,1100,TARGET,200,24450,291.45,22.06,269.39,127178
1916,2021-03-24,INDHOTEL,SHORT,106.20,1030,104.46,1500,TARGET,200,21240,347.66,18.86,328.79,127506
1917,2021-03-31,INDHOTEL,LONG,103.65,1030,105.32,1115,TARGET,200,20730,334.32,18.75,315.58,127822
1918,2021-04-20,INDHOTEL,LONG,97.75,1030,95.91,1445,STOP_LOSS,250,24438,-459.59,21.67,-481.26,127341
1919,2021-05-25,INDHOTEL,LONG,127.80,1030,129.89,1145,TARGET,150,19170,314.11,17.34,296.78,127638
1920,2021-09-22,INDHOTEL,LONG,166.50,1030,170.91,1300,TARGET,150,24975,662.13,22.71,639.41,128277
1921,2021-11-10,INDHOTEL,LONG,215.85,1015,212.22,1145,STOP_LOSS,100,21585,-363.37,19.16,-382.53,127894
1922,2022-01-12,INDHOTEL,LONG,204.35,1030,207.79,1400,TARGET,100,20435,344.07,18.49,325.59,128220
1923,2022-06-21,INDHOTEL,LONG,220.20,1030,223.00,1515,TIME_EXIT,100,22020,280.00,19.87,260.13,128480
1924,2022-08-16,INDHOTEL,LONG,275.90,1015,273.04,1230,STOP_LOSS,50,13795,-142.97,12.29,-155.26,128325
1925,2022-11-30,INDHOTEL,LONG,323.15,1015,320.16,1115,STOP_LOSS,50,16157,-149.43,14.41,-163.84,128161
1926,2023-05-16,INDHOTEL,LONG,367.75,1015,362.81,1130,STOP_LOSS,50,18388,-247.12,16.35,-263.47,127898
1927,2023-06-13,INDHOTEL,LONG,392.60,1015,393.25,1515,TIME_EXIT,50,19630,32.50,17.61,14.89,127912
1928,2023-12-06,INDHOTEL,LONG,438.60,1030,438.85,1515,TIME_EXIT,50,21930,12.50,19.66,-7.16,127905
1929,2024-01-03,INDHOTEL,LONG,443.70,1030,448.08,1130,TARGET,50,22185,218.93,19.99,198.94,128104
1930,2015-02-27,INDIANB,LONG,185.45,1030,188.23,1515,TARGET,100,18545,277.69,16.76,260.93,128365
1931,2015-03-12,INDIANB,SHORT,168.05,1015,170.42,1445,STOP_LOSS,150,25208,-356.18,22.77,-378.95,127986
1932,2015-09-18,INDIANB,LONG,126.00,1015,124.37,1445,STOP_LOSS,200,25200,-325.79,22.42,-348.21,127638
1933,2017-03-15,INDIANB,LONG,272.10,1015,269.13,1145,STOP_LOSS,50,13605,-148.69,12.12,-160.80,127477
1934,2017-04-12,INDIANB,SHORT,259.05,1015,256.20,1515,TIME_EXIT,50,12952,142.50,11.54,130.96,127608
1935,2017-04-13,INDIANB,LONG,262.80,1015,258.95,1215,STOP_LOSS,50,13140,-192.35,11.68,-204.03,127404
1936,2017-08-02,INDIANB,LONG,303.80,1030,307.06,1430,TARGET,50,15190,163.11,13.69,149.42,127554
1937,2017-08-17,INDIANB,LONG,295.25,1000,297.90,1515,TIME_EXIT,50,14762,132.50,13.30,119.20,127673
1938,2017-11-22,INDIANB,SHORT,396.75,1000,401.92,1100,STOP_LOSS,50,19838,-258.35,17.91,-276.26,127397
1939,2017-11-24,INDIANB,LONG,407.20,1015,401.77,1430,STOP_LOSS,50,20360,-271.57,18.11,-289.68,127107
1940,2018-01-19,INDIANB,LONG,373.95,1015,367.51,1215,STOP_LOSS,50,18698,-322.21,16.60,-338.80,126768
1941,2018-03-16,INDIANB,LONG,304.60,1030,299.52,1400,STOP_LOSS,50,15230,-253.82,13.52,-267.34,126501
1942,2018-04-20,INDIANB,SHORT,296.35,1030,292.54,1115,TARGET,50,14818,190.62,13.18,177.44,126678
1943,2018-04-27,INDIANB,LONG,312.00,1015,306.66,1430,STOP_LOSS,50,15600,-266.85,13.85,-280.70,126397
1944,2018-07-27,INDIANB,LONG,346.95,1000,345.15,1515,TIME_EXIT,50,17348,-90.00,15.50,-105.50,126292
1945,2019-04-10,INDIANB,LONG,267.55,1030,264.80,1515,TIME_EXIT,50,13378,-137.50,11.92,-149.42,126143
1946,2020-03-17,INDIANB,LONG,52.20,1030,50.34,1430,STOP_LOSS,450,23490,-836.86,20.63,-857.49,125285
1947,2020-10-05,INDIANB,LONG,57.20,1015,56.47,1145,STOP_LOSS,400,22880,-291.73,20.36,-312.09,124973
1948,2020-11-04,INDIANB,SHORT,56.85,1000,57.25,1515,TIME_EXIT,400,22740,-160.00,20.46,-180.46,124792
1949,2020-12-03,INDIANB,LONG,70.95,1030,71.50,1515,TIME_EXIT,350,24832,192.50,22.35,170.15,124963
1950,2021-01-14,INDIANB,LONG,91.55,1030,94.01,1130,TARGET,250,22888,613.88,20.82,593.06,125556
1951,2021-04-09,INDIANB,LONG,117.15,1015,114.72,1330,STOP_LOSS,200,23430,-485.59,20.75,-506.34,125049
1952,2021-05-04,INDIANB,LONG,114.90,1015,117.55,1200,TARGET,200,22980,529.91,20.86,509.06,125558
1953,2021-10-21,INDIANB,LONG,164.25,1030,167.97,1430,TARGET,150,24638,557.84,22.36,535.48,126094
1954,2022-02-01,INDIANB,LONG,156.55,1015,153.74,1100,STOP_LOSS,150,23482,-421.25,20.83,-442.09,125652
1955,2022-03-30,INDIANB,LONG,147.65,1015,145.39,1400,STOP_LOSS,150,22148,-338.29,19.68,-357.97,125294
1956,2022-04-19,INDIANB,LONG,163.35,1030,160.98,1230,STOP_LOSS,150,24502,-354.89,21.78,-376.67,124917
1957,2022-06-22,INDIANB,SHORT,140.75,1015,142.72,1045,STOP_LOSS,150,21112,-295.80,19.07,-314.87,124602
1958,2022-07-13,INDIANB,SHORT,170.60,1015,170.05,1515,TIME_EXIT,100,17060,55.00,15.26,39.74,124642
1959,2023-01-16,INDIANB,LONG,284.35,1015,280.83,1500,STOP_LOSS,50,14218,-176.02,12.65,-188.67,124453
1960,2023-03-23,INDIANB,LONG,267.10,1000,270.12,1230,TARGET,50,13355,151.16,12.04,139.11,124592
1961,2023-09-28,INDIANB,LONG,431.00,1015,425.10,1230,STOP_LOSS,50,21550,-294.93,19.17,-314.09,124278
1962,2024-01-30,INDIANB,LONG,472.50,1015,480.17,1400,TARGET,50,23625,383.29,21.36,361.93,124640
1963,2024-03-26,INDIANB,LONG,491.25,1030,499.39,1245,TARGET,50,24562,407.00,22.22,384.79,125025
1964,2020-04-29,INDUSINDBK,LONG,462.70,1000,479.94,1100,TARGET,50,23135,862.05,21.16,840.89,125866
1965,2020-05-05,INDUSINDBK,SHORT,427.70,1000,438.02,1130,STOP_LOSS,50,21385,-515.91,19.42,-535.33,125331
1966,2015-06-29,INDUSTOWER,LONG,452.35,1015,454.00,1515,TIME_EXIT,50,22618,82.50,20.31,62.19,125393
1967,2015-10-23,INDUSTOWER,SHORT,398.55,1015,391.64,1415,TARGET,50,19928,345.27,17.69,327.59,125720
1968,2016-03-16,INDUSTOWER,SHORT,360.05,1030,364.00,1430,STOP_LOSS,50,18002,-197.68,16.23,-213.91,125507
1969,2016-06-23,INDUSTOWER,SHORT,323.60,1030,322.00,1515,TIME_EXIT,50,16180,80.00,14.46,65.54,125572
1970,2016-08-31,INDUSTOWER,LONG,348.20,1015,351.75,1130,TARGET,50,17410,177.55,15.69,161.85,125734
1971,2016-11-02,INDUSTOWER,LONG,366.60,1030,365.05,1515,TIME_EXIT,50,18330,-77.50,16.39,-93.89,125640
1972,2017-01-10,INDUSTOWER,LONG,354.10,1030,353.65,1515,TIME_EXIT,50,17705,-22.50,15.86,-38.36,125602
1973,2017-02-21,INDUSTOWER,SHORT,302.75,1015,300.37,1045,TARGET,50,15138,119.23,13.51,105.72,125707
1974,2018-01-25,INDUSTOWER,LONG,347.10,1015,342.76,1500,STOP_LOSS,50,17355,-217.17,15.44,-232.62,125475
1975,2018-03-06,INDUSTOWER,SHORT,330.55,1015,334.70,1345,STOP_LOSS,50,16528,-207.25,14.92,-222.17,125253
1976,2019-02-21,INDUSTOWER,SHORT,306.85,1030,311.44,1500,STOP_LOSS,50,15343,-229.51,13.86,-243.37,125009
1977,2020-03-12,INDUSTOWER,LONG,222.40,1000,215.81,1400,STOP_LOSS,100,22240,-659.45,19.60,-679.05,124330
1978,2020-03-18,INDUSTOWER,SHORT,187.55,1030,179.25,1045,TARGET,100,18755,829.92,16.39,813.53,125144
1979,2020-07-03,INDUSTOWER,LONG,225.40,1030,228.22,1345,TARGET,100,22540,282.22,20.34,261.88,125406
1980,2020-07-24,INDUSTOWER,SHORT,196.35,1030,193.87,1215,TARGET,100,19635,247.66,17.47,230.19,125636
1981,2021-02-17,INDUSTOWER,LONG,253.60,1015,256.80,1045,TARGET,50,12680,160.18,11.44,148.74,125785
1982,2021-03-24,INDUSTOWER,SHORT,251.00,1000,247.49,1500,TARGET,100,25100,350.64,22.32,328.32,126113
1983,2021-09-03,INDUSTOWER,LONG,226.90,1015,223.12,1515,STOP_LOSS,100,22690,-378.16,20.15,-398.31,125715
1984,2021-12-17,INDUSTOWER,SHORT,256.05,1015,251.59,1445,TARGET,50,12802,223.00,11.36,211.63,125926
1985,2022-04-01,INDUSTOWER,SHORT,220.60,1000,221.45,1515,TIME_EXIT,100,22060,-85.00,19.81,-104.81,125821
1986,2022-05-09,INDUSTOWER,LONG,202.60,1030,207.13,1500,TARGET,100,20260,453.36,18.38,434.97,126256
1987,2022-05-20,INDUSTOWER,LONG,200.25,1015,201.75,1515,TIME_EXIT,100,20025,150.00,18.02,131.98,126388
1988,2022-07-11,INDUSTOWER,LONG,216.85,1015,214.09,1100,STOP_LOSS,100,21685,-275.70,19.30,-294.99,126093
1989,2022-10-25,INDUSTOWER,SHORT,188.20,1030,187.20,1515,TIME_EXIT,100,18820,100.00,16.82,83.18,126176
1990,2023-04-21,INDUSTOWER,LONG,143.55,1030,141.72,1100,STOP_LOSS,150,21532,-273.78,19.16,-292.94,125884
1991,2023-04-26,INDUSTOWER,LONG,142.15,1030,143.50,1515,TIME_EXIT,150,21322,202.50,19.21,183.29,126067
1992,2023-05-16,INDUSTOWER,LONG,154.65,1015,155.80,1515,TIME_EXIT,150,23198,172.50,20.88,151.62,126218
1993,2023-06-30,INDUSTOWER,SHORT,161.00,1030,163.73,1300,STOP_LOSS,150,24150,-408.81,21.85,-430.66,125788
1994,2023-09-04,INDUSTOWER,SHORT,180.00,1015,177.47,1100,TARGET,100,18000,252.93,16.00,236.92,126025
1995,2023-10-23,INDUSTOWER,SHORT,181.50,1015,179.03,1245,TARGET,100,18150,247.35,16.14,231.21,126256
1996,2024-01-04,INDUSTOWER,LONG,212.10,1015,215.55,1500,TARGET,100,21210,344.81,19.18,325.63,126582
1997,2024-02-15,INDUSTOWER,LONG,222.25,1000,220.95,1515,TIME_EXIT,100,22225,-130.00,19.85,-149.85,126432
1998,2024-02-23,INDUSTOWER,LONG,237.20,1030,241.51,1230,TARGET,100,23720,430.92,21.47,409.45,126841
1999,2024-05-14,INDUSTOWER,LONG,332.75,1030,336.97,1115,TARGET,50,16638,211.24,15.02,196.22,127037
2000,2024-07-10,INDUSTOWER,SHORT,378.10,1030,384.10,1515,STOP_LOSS,50,18905,-300.12,17.09,-317.21,126720
2001,2024-09-02,INDUSTOWER,SHORT,440.10,1030,438.45,1515,TIME_EXIT,50,22005,82.50,19.68,62.82,126783
2002,2024-10-25,INDUSTOWER,SHORT,337.75,1015,331.15,1130,TARGET,50,16888,329.92,14.97,314.96,127098
2003,2025-01-09,INDUSTOWER,LONG,337.75,1030,333.08,1215,STOP_LOSS,50,16888,-233.45,15.02,-248.47,126849
2004,2025-01-17,INDUSTOWER,LONG,362.65,1030,364.40,1515,TIME_EXIT,50,18132,87.50,16.29,71.21,126921
2005,2025-03-03,INDUSTOWER,SHORT,317.00,1030,322.27,1230,STOP_LOSS,50,15850,-263.49,14.34,-277.83,126643
2006,2025-03-10,INDUSTOWER,LONG,334.00,1030,330.20,1415,STOP_LOSS,50,16700,-189.82,14.87,-204.69,126438
2007,2025-09-24,INDUSTOWER,LONG,361.10,1030,357.70,1500,STOP_LOSS,50,18055,-170.13,16.10,-186.23,126252
2008,2025-10-14,INDUSTOWER,SHORT,345.90,1030,342.62,1130,TARGET,50,17295,163.83,15.42,148.41,126400
2009,2016-12-20,INFY,LONG,505.53,1015,508.73,1145,TARGET,50,25276,159.84,22.73,137.11,126537
2010,2017-02-22,INFY,SHORT,497.93,1030,493.38,1500,TARGET,50,24896,227.44,22.20,205.24,126743
2011,2017-07-24,INFY,LONG,494.93,1030,495.25,1515,TIME_EXIT,50,24746,16.00,22.19,-6.19,126737
2012,2015-07-22,IOC,LONG,56.08,1030,56.76,1145,TARGET,450,25236,306.29,22.77,283.52,127020
2013,2016-05-12,IOC,LONG,51.24,1030,51.47,1515,TIME_EXIT,450,23058,103.50,20.72,82.78,127103
2014,2016-07-12,IOC,LONG,62.20,1030,61.42,1315,STOP_LOSS,400,24880,-311.59,22.14,-333.73,126769
2015,2016-10-06,IOC,LONG,87.94,1015,89.11,1115,TARGET,250,21985,292.40,19.85,272.55,127042
2016,2016-10-24,IOC,LONG,88.94,1015,89.37,1515,TIME_EXIT,250,22235,107.50,19.98,87.52,127129
2017,2017-01-04,IOC,LONG,96.02,1015,94.48,1500,STOP_LOSS,250,24005,-384.28,21.32,-405.60,126724
2018,2017-03-29,IOC,SHORT,101.91,1015,102.67,1145,STOP_LOSS,200,20382,-151.81,18.34,-170.15,126553
2019,2018-03-12,IOC,LONG,109.93,1015,110.94,1445,TARGET,200,21986,201.56,19.80,181.75,126735
2020,2018-04-11,IOC,SHORT,91.93,1030,91.65,1515,TIME_EXIT,250,22982,70.00,20.56,49.44,126785
2021,2018-09-17,IOC,LONG,84.48,1030,85.67,1130,TARGET,300,25344,356.74,22.89,333.85,127118
2022,2018-10-04,IOC,LONG,85.90,1000,84.18,1230,STOP_LOSS,250,21475,-431.04,19.03,-450.07,126668
2023,2018-12-07,IOC,SHORT,68.85,1000,67.75,1245,TARGET,350,24097,385.31,21.40,363.90,127032
2024,2019-05-24,IOC,SHORT,84.19,1000,85.14,1515,TIME_EXIT,300,25257,-285.00,22.78,-307.78,126725
