date,symbol,direction,entry,exit,qty,pnl,charges,net_pnl,capital_after,exit_reason
2020-08-03,ASTRAL,SHORT,537.05,530.10,50,347.50,23.89,323.61,142138,TIME
2018-11-09,ATGL,SHORT,77.60,79.50,200,-380.00,14.10,-394.10,141744,CROSSOVER
2018-11-21,ATGL,LONG,85.40,96.80,200,2280.20,16.45,2263.75,144008,TARGET
2018-12-11,ATGL,SHORT,94.60,96.60,300,-600.00,25.73,-625.73,143382,CROSSOVER
2018-12-26,ATGL,LONG,102.25,100.90,200,-270.00,18.19,-288.19,143094,TIME
2019-01-02,ATGL,LONG,102.25,101.70,250,-137.50,22.84,-160.34,142934,CROSSOVER
2019-01-03,ATGL,LONG,101.75,101.10,250,-162.50,22.72,-185.22,142748,CROSSOVER
2019-02-04,ATGL,LONG,94.05,95.90,150,277.50,12.78,264.72,143013,TIME
2019-03-18,ATGL,LONG,118.45,116.30,200,-430.00,21.02,-451.02,142562,CROSSOVER
2019-04-02,ATGL,SHORT,130.90,135.07,200,-834.40,23.88,-858.28,141704,STOP_LOSS
2019-04-24,ATGL,LONG,150.65,151.60,150,142.50,20.32,122.18,141826,TIME
2019-04-25,ATGL,SHORT,149.45,146.05,150,510.00,19.83,490.17,142316,TIME
2019-04-30,ATGL,LONG,145.90,143.60,150,-345.00,19.44,-364.44,141952,CROSSOVER
2019-05-08,ATGL,SHORT,133.50,130.90,200,520.00,23.67,496.33,142448,TIME
2019-05-15,ATGL,LONG,121.35,119.30,200,-410.00,21.55,-431.55,142016,CROSSOVER
2019-06-03,ATGL,LONG,172.95,179.65,100,670.00,15.83,654.17,142671,TIME
2019-06-06,ATGL,SHORT,173.60,170.65,100,295.00,15.41,279.59,142950,TIME
2019-07-03,ATGL,LONG,177.75,173.95,150,-570.00,23.61,-593.61,142357,CROSSOVER
2019-07-09,ATGL,LONG,165.65,162.48,150,-474.97,22.03,-497.01,141860,STOP_LOSS
2019-08-05,ATGL,SHORT,150.80,150.00,150,120.00,20.21,99.79,141959,TIME
2019-08-08,ATGL,LONG,161.95,159.25,150,-405.00,21.57,-426.57,141533,CROSSOVER
2019-09-03,ATGL,LONG,141.85,140.15,150,-255.00,18.94,-273.94,141259,CROSSOVER
2019-09-11,ATGL,LONG,138.90,136.40,200,-500.00,24.65,-524.65,140734,CROSSOVER
2019-09-20,ATGL,LONG,136.50,130.54,200,-1191.20,23.87,-1215.07,139519,STOP_LOSS
2019-09-27,ATGL,LONG,134.25,133.00,200,-250.00,23.94,-273.94,139245,CROSSOVER
2019-10-18,ATGL,LONG,150.65,150.25,150,-60.00,20.22,-80.22,139165,TIME
2019-10-25,ATGL,LONG,147.30,146.30,150,-150.00,19.73,-169.73,138995,CROSSOVER
2019-10-30,ATGL,LONG,149.35,147.95,150,-210.00,19.97,-229.97,138765,CROSSOVER
2019-11-14,ATGL,SHORT,148.00,147.45,150,82.50,19.85,62.65,138828,TIME
2019-11-21,ATGL,LONG,146.85,146.75,150,-15.00,19.73,-34.73,138793,CROSSOVER
2019-12-24,ATGL,LONG,151.95,157.85,150,884.62,20.87,863.76,139657,TARGET
2020-01-23,ATGL,LONG,168.70,174.67,150,894.82,23.13,871.70,140529,TARGET
2020-01-24,ATGL,SHORT,160.65,169.00,50,-417.50,7.41,-424.91,140104,CROSSOVER
2020-01-31,ATGL,LONG,168.55,166.90,150,-247.50,22.53,-270.03,139834,CROSSOVER
2020-02-05,ATGL,LONG,170.50,171.50,150,150.00,23.00,127.00,139961,TIME
2020-02-17,ATGL,LONG,167.80,163.38,150,-663.15,22.23,-685.38,139275,STOP_LOSS
2020-03-05,ATGL,LONG,131.00,127.70,200,-660.00,23.15,-683.15,138592,CROSSOVER
2020-03-11,ATGL,LONG,124.90,119.15,150,-862.50,16.36,-878.86,137713,CROSSOVER
2020-04-07,ATGL,LONG,92.65,93.75,250,275.00,20.90,254.10,137967,TIME
2020-04-16,ATGL,LONG,99.60,99.00,250,-150.00,22.24,-172.24,137795,TIME
2020-05-05,ATGL,LONG,101.20,100.80,250,-100.00,22.62,-122.62,137673,CROSSOVER
2020-06-01,ATGL,LONG,119.00,118.25,200,-150.00,21.25,-171.25,137501,CROSSOVER
2020-06-24,ATGL,SHORT,149.40,155.17,150,-865.80,20.52,-886.32,136615,STOP_LOSS
2020-07-03,ATGL,SHORT,162.65,160.80,150,277.50,21.73,255.77,136871,TIME
2020-07-13,ATGL,LONG,154.05,152.70,150,-202.50,20.61,-223.11,136648,CROSSOVER
2020-08-07,ATGL,LONG,157.50,162.00,150,675.00,21.51,653.49,137301,TIME
2020-08-20,ATGL,LONG,167.25,167.50,150,37.50,22.50,15.00,137316,TIME
2020-09-18,ATGL,LONG,202.85,201.25,100,-160.00,18.10,-178.10,137138,CROSSOVER
2020-09-25,ATGL,LONG,182.00,184.45,150,367.50,24.65,342.85,137481,TIME
2020-10-07,ATGL,SHORT,197.35,195.50,100,185.00,17.59,167.41,137648,TIME
2020-10-12,ATGL,LONG,194.00,190.55,100,-345.00,17.21,-362.21,137286,CROSSOVER
2020-10-15,ATGL,LONG,188.70,186.15,100,-255.00,16.78,-271.78,137014,CROSSOVER
2020-10-22,ATGL,LONG,194.70,194.00,100,-70.00,17.41,-87.41,136927,TIME
2020-10-26,ATGL,SHORT,196.00,196.55,100,-55.00,17.59,-72.59,136854,CROSSOVER
2020-11-27,ATGL,LONG,339.15,347.95,50,440.00,15.42,424.58,137279,TIME
2020-12-02,ATGL,SHORT,357.50,365.32,50,-390.87,16.22,-407.09,136872,STOP_LOSS
2020-12-07,ATGL,LONG,367.65,361.65,50,-300.00,16.32,-316.32,136556,CROSSOVER
2021-01-08,ATGL,LONG,372.65,369.75,50,-145.00,16.63,-161.63,136394,CROSSOVER
2021-01-12,ATGL,SHORT,366.75,365.00,50,87.50,16.39,71.11,136465,TIME
2021-01-15,ATGL,LONG,367.55,361.30,50,-312.50,16.31,-328.81,136136,CROSSOVER
2021-01-27,ATGL,LONG,382.00,379.00,50,-150.00,17.04,-167.04,135969,CROSSOVER
2021-02-08,ATGL,LONG,385.25,383.30,50,-97.50,17.21,-114.71,135854,CROSSOVER
2023-11-22,ATGL,SHORT,539.80,530.28,50,475.93,23.95,451.98,136306,TARGET
2026-02-04,ATGL,SHORT,540.25,549.63,50,-469.22,24.44,-493.67,135813,STOP_LOSS
2017-07-28,AUBANK,LONG,295.15,293.55,50,-80.00,13.19,-93.19,135720,TIME
2017-08-07,AUBANK,SHORT,271.20,253.81,100,1738.50,23.43,1715.07,137435,TARGET
2017-11-30,AUBANK,LONG,353.75,345.50,50,-412.50,15.64,-428.14,137006,TIME
2017-12-06,AUBANK,LONG,343.05,341.65,50,-70.00,15.34,-85.34,136921,CROSSOVER
2018-01-22,AUBANK,SHORT,352.50,355.95,50,-172.50,15.88,-188.38,136733,CROSSOVER
2018-02-14,AUBANK,LONG,300.75,297.50,50,-162.50,13.40,-175.90,136557,CROSSOVER
2018-02-26,AUBANK,LONG,293.55,296.20,50,132.50,13.22,119.28,136676,TIME
2018-04-02,AUBANK,LONG,315.30,322.75,50,372.50,14.31,358.19,137034,TIME
2018-05-25,AUBANK,LONG,351.95,349.00,50,-147.50,15.70,-163.20,136871,CROSSOVER
2018-05-30,AUBANK,LONG,346.55,344.50,50,-102.50,15.48,-117.98,136753,TIME
2018-06-07,AUBANK,LONG,352.00,349.50,50,-125.00,15.71,-140.71,136612,TIME
2018-07-09,AUBANK,SHORT,320.70,317.35,50,167.50,14.29,153.21,136766,TIME
2018-07-11,AUBANK,LONG,321.65,319.40,50,-112.50,14.36,-126.86,136639,CROSSOVER
2018-08-28,AUBANK,SHORT,356.90,359.75,50,-142.50,16.06,-158.56,136480,CROSSOVER
2018-09-06,AUBANK,SHORT,338.70,340.00,50,-65.00,15.21,-80.21,136400,TIME
2018-09-10,AUBANK,SHORT,340.00,340.50,50,-25.00,15.25,-40.25,136360,TIME
2018-10-31,AUBANK,LONG,270.75,267.95,100,-280.00,24.12,-304.12,136056,CROSSOVER
2018-11-29,AUBANK,LONG,298.25,294.50,50,-187.50,13.27,-200.77,135855,CROSSOVER
2019-01-08,AUBANK,LONG,307.90,309.50,50,80.00,13.84,66.16,135921,TIME
2019-02-18,AUBANK,LONG,289.00,287.40,50,-80.00,12.91,-92.91,135828,CROSSOVER
2019-05-30,AUBANK,LONG,357.20,352.50,50,-235.00,15.89,-250.89,135577,CROSSOVER
2019-06-18,AUBANK,LONG,350.85,347.60,50,-162.50,15.64,-178.14,135399,CROSSOVER
2019-07-26,AUBANK,LONG,328.95,329.60,50,32.50,14.76,17.74,135417,TIME
2019-12-27,AUBANK,LONG,405.50,399.10,50,-320.00,18.01,-338.01,135079,TIME
2020-04-21,AUBANK,SHORT,271.50,280.50,50,-450.00,12.39,-462.39,134616,CROSSOVER
2020-05-13,AUBANK,LONG,199.55,199.55,100,0.00,17.88,-17.88,134599,TIME
2020-05-19,AUBANK,SHORT,199.85,193.63,100,621.95,17.60,604.35,135203,TARGET
2020-05-22,AUBANK,SHORT,199.95,199.95,100,0.00,17.92,-17.92,135185,TIME
2020-06-05,AUBANK,SHORT,232.80,234.25,100,-145.00,20.94,-165.94,135019,CROSSOVER
2020-07-13,AUBANK,LONG,319.50,314.55,50,-247.50,14.19,-261.69,134757,CROSSOVER
2020-07-22,AUBANK,SHORT,352.70,365.17,50,-623.34,16.12,-639.45,134118,STOP_LOSS
2020-08-03,AUBANK,SHORT,365.20,365.15,50,2.50,16.36,-13.86,134104,CROSSOVER
2020-08-05,AUBANK,LONG,362.65,362.95,50,15.00,16.26,-1.26,134103,TIME
2020-08-07,AUBANK,SHORT,362.50,354.95,50,377.50,16.05,361.45,134464,TIME
2020-11-06,AUBANK,LONG,393.65,386.75,50,-345.00,17.47,-362.47,134102,CROSSOVER
2020-12-14,AUBANK,SHORT,456.50,459.30,50,-140.00,20.53,-160.53,133941,CROSSOVER
2021-04-20,AUBANK,LONG,520.60,519.75,50,-42.50,23.31,-65.81,133875,TIME
2021-05-12,AUBANK,SHORT,476.95,478.45,50,-75.00,21.41,-96.41,133779,TIME
2021-05-20,AUBANK,SHORT,488.40,480.00,50,420.00,21.67,398.33,134177,TIME
2021-05-31,AUBANK,SHORT,492.00,494.70,50,-135.00,22.11,-157.11,134020,TIME
2021-06-14,AUBANK,SHORT,509.60,523.60,50,-700.00,23.19,-723.19,133297,CROSSOVER
2025-03-18,AUBANK,LONG,497.30,506.00,50,435.00,22.50,412.50,133710,TIME
2015-02-20,AUROPHARMA,LONG,533.63,528.50,50,-256.50,23.78,-280.28,133429,CROSSOVER
2019-10-31,AUROPHARMA,LONG,468.50,464.90,50,-180.00,20.90,-200.90,133228,CROSSOVER
2019-11-13,AUROPHARMA,LONG,455.50,440.25,50,-762.50,20.03,-782.53,132446,CROSSOVER
2019-12-11,AUROPHARMA,LONG,443.80,448.95,50,257.50,20.02,237.48,132683,TIME
2019-12-31,AUROPHARMA,LONG,468.15,465.00,50,-157.50,20.90,-178.40,132505,CROSSOVER
2020-01-07,AUROPHARMA,LONG,453.00,452.00,50,-50.00,20.27,-70.27,132435,TIME
2020-01-24,AUROPHARMA,LONG,496.20,501.25,50,252.50,22.36,230.14,132665,TIME
2020-02-04,AUROPHARMA,LONG,480.50,502.22,50,1086.00,22.07,1063.93,133729,TARGET
2020-02-26,AUROPHARMA,LONG,510.65,510.20,50,-22.50,22.87,-45.37,133683,TIME
2020-02-28,AUROPHARMA,SHORT,507.70,512.30,50,-230.00,22.86,-252.86,133430,CROSSOVER
2020-03-06,AUROPHARMA,SHORT,514.45,509.20,50,262.50,22.92,239.58,133670,TIME
2020-04-09,AUROPHARMA,LONG,459.30,461.90,50,130.00,20.65,109.35,133779,TIME
2022-05-26,AUROPHARMA,LONG,526.40,520.20,50,-310.00,23.43,-333.43,133446,CROSSOVER
2022-06-14,AUROPHARMA,LONG,527.50,537.80,50,515.00,23.89,491.11,133937,TIME
2022-06-20,AUROPHARMA,SHORT,515.15,512.95,50,110.00,23.03,86.97,134024,TIME
2022-06-22,AUROPHARMA,SHORT,522.20,518.90,50,165.00,23.32,141.68,134166,TIME
2022-07-27,AUROPHARMA,LONG,531.00,541.00,50,500.00,24.04,475.96,134642,TIME
2022-09-06,AUROPHARMA,SHORT,537.45,538.30,50,-42.50,24.10,-66.60,134575,CROSSOVER
2022-10-31,AUROPHARMA,LONG,537.30,537.10,50,-10.00,24.07,-34.07,134541,TIME
2022-11-10,AUROPHARMA,SHORT,536.00,485.62,50,2519.20,22.76,2496.44,137037,TARGET
2023-01-16,AUROPHARMA,LONG,439.40,446.00,50,330.00,19.85,310.15,137348,TIME
2023-02-06,AUROPHARMA,LONG,408.25,415.00,50,337.50,18.46,319.04,137667,TIME
2023-02-07,AUROPHARMA,SHORT,411.65,417.00,50,-267.50,18.58,-286.08,137381,CROSSOVER
2023-02-22,AUROPHARMA,LONG,469.00,470.00,50,50.00,21.04,28.96,137410,TIME
2023-03-01,AUROPHARMA,SHORT,458.30,464.60,50,-315.00,20.69,-335.69,137074,CROSSOVER
2023-03-16,AUROPHARMA,LONG,472.55,476.00,50,172.50,21.26,151.24,137225,TIME
2015-04-21,AXISBANK,LONG,530.30,524.80,50,-275.00,23.62,-298.62,136926,CROSSOVER
2015-05-08,AXISBANK,LONG,538.00,539.80,50,90.00,24.15,65.85,136992,TIME
2015-05-13,AXISBANK,LONG,545.90,558.85,50,647.50,24.79,622.71,137615,TIME
2015-09-04,AXISBANK,SHORT,470.75,468.50,50,112.50,21.04,91.46,137706,TIME
2015-09-10,AXISBANK,SHORT,475.65,482.85,50,-360.00,21.49,-381.49,137325,CROSSOVER
2015-10-09,AXISBANK,LONG,497.70,491.10,50,-330.00,22.14,-352.14,136973,CROSSOVER
2015-11-20,AXISBANK,LONG,464.90,462.15,50,-137.50,20.76,-158.26,136815,CROSSOVER
2015-11-26,AXISBANK,LONG,465.85,465.10,50,-37.50,20.86,-58.36,136756,CROSSOVER
2016-02-19,AXISBANK,SHORT,392.95,392.35,50,30.00,17.59,12.41,136769,TIME
2016-04-22,AXISBANK,SHORT,463.00,469.45,50,-322.50,20.91,-343.41,136425,CROSSOVER
2016-05-30,AXISBANK,LONG,521.85,515.25,50,-330.00,23.22,-353.22,136072,CROSSOVER
2016-06-24,AXISBANK,SHORT,504.95,510.25,50,-265.00,22.76,-287.76,135784,CROSSOVER
2016-10-07,AXISBANK,LONG,536.45,532.80,50,-182.50,23.95,-206.45,135578,TIME
2016-11-09,AXISBANK,SHORT,473.95,484.85,50,-545.00,21.51,-566.51,135011,CROSSOVER
2017-01-11,AXISBANK,LONG,451.20,452.50,50,65.00,20.25,44.75,135056,TIME
2017-01-25,AXISBANK,LONG,455.50,464.40,50,445.00,20.63,424.37,135480,TIME
2017-02-21,AXISBANK,LONG,486.80,499.13,50,616.53,22.12,594.40,136075,TARGET
2017-03-01,AXISBANK,LONG,518.50,514.15,50,-217.50,23.12,-240.62,135834,CROSSOVER
2017-03-16,AXISBANK,LONG,516.25,512.35,50,-195.00,23.04,-218.04,135616,CROSSOVER
2017-06-12,AXISBANK,SHORT,512.40,507.05,50,267.50,22.83,244.67,135861,TIME
2017-06-29,AXISBANK,LONG,508.50,510.70,50,110.00,22.84,87.16,135948,TIME
2017-08-22,AXISBANK,LONG,505.05,499.45,50,-280.00,22.49,-302.49,135645,CROSSOVER
2017-08-30,AXISBANK,SHORT,508.00,503.95,50,202.50,22.66,179.84,135825,TIME
2017-09-01,AXISBANK,LONG,504.30,507.90,50,180.00,22.69,157.31,135983,TIME
2017-10-24,AXISBANK,LONG,455.00,453.85,50,-57.50,20.36,-77.86,135905,CROSSOVER
2017-10-25,AXISBANK,LONG,467.15,474.00,50,342.50,21.10,321.40,136226,TIME
2018-03-14,AXISBANK,SHORT,524.40,527.90,50,-175.00,23.59,-198.59,136028,CROSSOVER
2020-04-22,AXISBANK,LONG,428.30,416.95,50,-567.50,18.91,-586.41,135441,CROSSOVER
2020-04-27,AXISBANK,LONG,420.35,426.15,50,290.00,18.98,271.02,135712,TIME
2020-07-07,AXISBANK,SHORT,427.20,436.92,50,-486.19,19.39,-505.57,135207,STOP_LOSS
2020-07-15,AXISBANK,LONG,432.65,429.50,50,-157.50,19.31,-176.81,135030,CROSSOVER
2020-08-04,AXISBANK,LONG,423.35,429.00,50,282.50,19.11,263.39,135293,TIME
2020-08-26,AXISBANK,LONG,455.35,463.00,50,382.50,20.60,361.90,135655,TIME
2020-09-10,AXISBANK,LONG,437.10,447.00,50,495.00,19.83,475.17,136130,TIME
2020-10-22,AXISBANK,LONG,503.15,510.05,50,345.00,22.72,322.28,136453,TIME
2020-11-04,AXISBANK,SHORT,525.70,528.00,50,-115.00,23.61,-138.61,136314,CROSSOVER
2015-02-04,BAJAJFINSV,LONG,150.50,147.75,150,-412.50,20.02,-432.52,135881,CROSSOVER
2015-02-12,BAJAJFINSV,LONG,144.55,150.50,150,892.50,19.88,872.62,136754,TIME
2015-03-05,BAJAJFINSV,LONG,150.60,156.88,150,942.30,20.72,921.58,137676,TARGET
2015-03-20,BAJAJFINSV,LONG,145.55,141.15,150,-660.00,19.24,-679.24,136996,CROSSOVER
2015-05-14,BAJAJFINSV,LONG,144.10,144.50,150,60.00,19.40,40.60,137037,TIME
2015-07-08,BAJAJFINSV,SHORT,175.15,176.35,150,-180.00,23.64,-203.64,136833,CROSSOVER
2015-07-20,BAJAJFINSV,LONG,172.30,170.80,150,-225.00,23.05,-248.05,136585,CROSSOVER
2015-07-22,BAJAJFINSV,LONG,171.50,168.80,150,-405.00,22.85,-427.85,136157,CROSSOVER
2015-07-23,BAJAJFINSV,LONG,172.80,172.65,150,-22.50,23.22,-45.72,136112,TIME
2015-09-04,BAJAJFINSV,SHORT,182.70,183.10,100,-40.00,16.39,-56.39,136055,TIME
2015-09-10,BAJAJFINSV,SHORT,173.50,179.50,100,-600.00,15.85,-615.85,135440,CROSSOVER
2015-09-29,BAJAJFINSV,SHORT,172.00,173.05,150,-157.50,23.20,-180.70,135259,CROSSOVER
2015-10-21,BAJAJFINSV,LONG,184.95,185.00,100,5.00,16.58,-11.58,135247,CROSSOVER
2015-11-05,BAJAJFINSV,LONG,198.40,196.80,100,-160.00,17.70,-177.70,135070,CROSSOVER
2015-12-10,BAJAJFINSV,LONG,190.30,192.80,100,250.00,17.18,232.82,135302,TIME
2016-03-15,BAJAJFINSV,LONG,167.50,166.00,150,-225.00,22.40,-247.40,135055,TIME
2016-04-20,BAJAJFINSV,LONG,191.00,188.50,100,-250.00,16.99,-266.99,134788,CROSSOVER
2016-04-22,BAJAJFINSV,SHORT,184.00,185.00,100,-100.00,16.54,-116.54,134671,CROSSOVER
2016-05-09,BAJAJFINSV,LONG,189.60,187.80,100,-180.00,16.90,-196.90,134475,CROSSOVER
2016-05-25,BAJAJFINSV,LONG,180.20,177.95,100,-225.00,16.04,-241.04,134233,CROSSOVER
2016-07-18,BAJAJFINSV,LONG,244.50,246.00,100,150.00,21.99,128.01,134361,TIME
2016-08-01,BAJAJFINSV,LONG,278.35,283.90,50,277.50,12.61,264.89,134626,TIME
2016-10-25,BAJAJFINSV,LONG,324.80,324.65,50,-7.50,14.55,-22.05,134604,TIME
2016-10-28,BAJAJFINSV,LONG,334.70,339.00,50,215.00,15.11,199.89,134804,TIME
2016-11-09,BAJAJFINSV,SHORT,293.00,312.25,50,-962.67,13.61,-976.29,133828,STOP_LOSS
2016-11-15,BAJAJFINSV,SHORT,287.40,283.00,50,220.00,12.77,207.23,134035,TIME
2016-11-22,BAJAJFINSV,LONG,289.80,289.00,50,-40.00,12.97,-52.97,133982,TIME
2016-12-06,BAJAJFINSV,SHORT,300.00,301.50,50,-75.00,13.48,-88.48,133894,CROSSOVER
2016-12-23,BAJAJFINSV,LONG,261.70,263.50,100,180.00,23.54,156.46,134050,TIME
2017-01-19,BAJAJFINSV,LONG,313.85,315.20,50,67.50,14.10,53.40,134104,TIME
2017-02-06,BAJAJFINSV,LONG,348.10,367.70,50,980.00,16.09,963.91,135067,TARGET
2017-02-15,BAJAJFINSV,LONG,366.00,363.20,50,-140.00,16.33,-156.33,134911,CROSSOVER
2017-02-22,BAJAJFINSV,LONG,365.50,376.50,50,550.00,16.65,533.35,135445,TIME
2017-02-27,BAJAJFINSV,SHORT,377.00,387.58,50,-528.91,17.16,-546.07,134898,STOP_LOSS
2017-04-10,BAJAJFINSV,LONG,427.55,435.80,50,412.50,19.36,393.14,135292,TIME
2017-04-20,BAJAJFINSV,LONG,442.30,436.65,50,-282.50,19.68,-302.18,134989,CROSSOVER
2017-05-10,BAJAJFINSV,LONG,441.25,439.80,50,-72.50,19.74,-92.24,134897,CROSSOVER
2017-05-12,BAJAJFINSV,SHORT,444.50,440.20,50,215.00,19.81,195.19,135092,TIME
2017-05-17,BAJAJFINSV,LONG,459.35,456.70,50,-132.50,20.52,-153.02,134939,CROSSOVER
2017-06-13,BAJAJFINSV,LONG,421.10,419.60,50,-75.00,18.83,-93.83,134845,CROSSOVER
2017-06-16,BAJAJFINSV,LONG,415.85,420.00,50,207.50,18.74,188.76,135034,TIME
2017-06-28,BAJAJFINSV,LONG,408.20,415.20,50,350.00,18.47,331.53,135366,TIME
2017-07-20,BAJAJFINSV,LONG,455.00,467.50,50,625.00,20.70,604.30,135970,TIME
2017-07-27,BAJAJFINSV,LONG,497.00,509.43,50,621.63,22.58,599.04,136569,TARGET
2017-08-08,BAJAJFINSV,SHORT,534.70,534.70,50,0.00,23.96,-23.96,136545,TIME
2017-08-11,BAJAJFINSV,LONG,511.40,499.35,50,-602.50,22.61,-625.11,135920,CROSSOVER
2017-11-24,BAJAJFINSV,LONG,515.90,516.00,50,5.00,23.12,-18.12,135902,TIME
2017-11-30,BAJAJFINSV,SHORT,522.90,518.50,50,220.00,23.32,196.68,136099,TIME
2018-01-05,BAJAJFINSV,LONG,513.25,509.15,50,-205.00,22.90,-227.90,135871,CROSSOVER
2018-01-09,BAJAJFINSV,SHORT,517.50,515.10,50,120.00,23.13,96.87,135968,TIME
2018-01-10,BAJAJFINSV,LONG,519.80,519.95,50,7.50,23.30,-15.80,135952,TIME
2020-05-05,BAJAJFINSV,SHORT,476.00,463.00,50,650.00,21.00,629.00,136581,TIME
2024-09-20,BAJAJHFL,LONG,165.82,163.26,150,-384.00,22.10,-406.10,136175,CROSSOVER
2024-09-26,BAJAJHFL,LONG,156.85,157.15,150,45.00,21.11,23.89,136199,TIME
2024-10-22,BAJAJHFL,LONG,138.34,136.76,150,-237.00,18.48,-255.48,135943,CROSSOVER
2024-11-22,BAJAJHFL,LONG,127.04,127.00,200,-8.00,22.77,-30.77,135912,CROSSOVER
2024-11-25,BAJAJHFL,LONG,130.94,129.37,200,-314.00,23.31,-337.31,135575,CROSSOVER
2024-12-02,BAJAJHFL,SHORT,134.20,135.94,200,-348.00,24.23,-372.23,135203,CROSSOVER
2025-01-08,BAJAJHFL,LONG,123.81,122.35,200,-292.00,22.05,-314.05,134889,CROSSOVER
2025-01-16,BAJAJHFL,LONG,116.95,114.90,200,-410.00,20.76,-430.76,134458,CROSSOVER
2025-01-23,BAJAJHFL,LONG,111.50,110.52,200,-196.00,19.89,-215.89,134242,CROSSOVER
2025-01-28,BAJAJHFL,LONG,108.99,111.20,200,442.00,19.76,422.24,134664,TIME
2025-02-10,BAJAJHFL,SHORT,118.00,116.60,200,280.00,21.01,258.99,134923,TIME
2025-02-19,BAJAJHFL,LONG,108.63,108.20,200,-86.00,19.43,-105.43,134818,CROSSOVER
2025-04-21,BAJAJHFL,LONG,130.70,130.75,200,10.00,23.43,-13.43,134804,TIME
2025-05-20,BAJAJHFL,SHORT,124.85,124.11,200,148.00,22.30,125.70,134930,TIME
2025-06-02,BAJAJHFL,LONG,122.51,122.14,200,-74.00,21.92,-95.92,134834,CROSSOVER
2025-06-10,BAJAJHFL,SHORT,126.15,125.70,200,90.00,22.57,67.43,134902,TIME
2025-07-07,BAJAJHFL,SHORT,121.55,121.08,200,94.00,21.74,72.26,134974,TIME
2025-07-24,BAJAJHFL,SHORT,121.34,119.77,200,314.00,21.59,292.41,135266,TIME
2025-08-04,BAJAJHFL,LONG,113.85,114.44,200,118.00,20.47,97.53,135364,TIME
2025-08-06,BAJAJHFL,SHORT,113.81,113.25,200,112.00,20.34,91.66,135456,TIME
2025-08-14,BAJAJHFL,LONG,114.02,112.73,200,-258.00,20.31,-278.31,135177,TIME
2025-09-03,BAJAJHFL,LONG,113.90,113.17,200,-146.00,20.34,-166.34,135011,CROSSOVER
2025-09-15,BAJAJHFL,LONG,113.56,113.52,200,-8.00,20.35,-28.35,134983,TIME
2025-10-06,BAJAJHFL,LONG,112.07,111.62,200,-90.00,20.04,-110.04,134873,CROSSOVER
2025-10-17,BAJAJHFL,SHORT,109.30,109.27,200,6.00,19.59,-13.59,134859,TIME
2025-11-24,BAJAJHFL,LONG,106.52,105.60,250,-230.00,23.75,-253.75,134605,TIME
2025-12-17,BAJAJHFL,SHORT,94.81,94.54,250,67.50,21.21,46.29,134651,TIME
2026-01-22,BAJAJHFL,LONG,90.50,90.12,250,-95.00,20.23,-115.23,134536,TIME
2026-01-27,BAJAJHFL,LONG,90.06,88.68,250,-345.00,20.00,-365.00,134171,CROSSOVER
2015-02-05,BAJFINANCE,SHORT,41.00,41.00,650,0.00,23.88,-23.88,134147,CROSSOVER
2015-02-06,BAJFINANCE,SHORT,40.50,40.00,650,325.00,23.43,301.57,134449,TIME
2015-02-18,BAJFINANCE,SHORT,42.00,43.00,600,-600.00,22.88,-622.88,133826,CROSSOVER
2015-02-25,BAJFINANCE,SHORT,41.00,41.00,650,0.00,23.88,-23.88,133802,TIME
2015-03-13,BAJFINANCE,LONG,42.00,41.00,600,-600.00,22.28,-622.28,133180,CROSSOVER
2015-05-04,BAJFINANCE,SHORT,39.50,40.20,650,-455.00,23.24,-478.24,132702,STOP_LOSS
2015-05-12,BAJFINANCE,LONG,44.00,43.00,600,-600.00,23.36,-623.36,132078,CROSSOVER
2015-06-09,BAJFINANCE,LONG,45.00,45.50,550,275.00,22.32,252.68,132331,TIME
2015-06-10,BAJFINANCE,LONG,45.50,46.00,550,275.00,22.56,252.44,132583,TIME
2015-06-16,BAJFINANCE,SHORT,46.50,47.00,550,-275.00,23.06,-298.06,132285,CROSSOVER
2015-06-24,BAJFINANCE,LONG,53.50,53.00,450,-225.00,21.46,-246.46,132039,CROSSOVER
2015-06-26,BAJFINANCE,LONG,54.00,54.00,450,0.00,21.78,-21.78,132017,CROSSOVER
2015-07-14,BAJFINANCE,SHORT,50.00,51.00,500,-500.00,22.65,-522.65,131494,CROSSOVER
2015-07-17,BAJFINANCE,LONG,53.00,52.00,450,-450.00,21.15,-471.15,131023,CROSSOVER
2015-07-27,BAJFINANCE,LONG,52.00,52.50,500,250.00,23.43,226.57,131250,TIME
2015-08-20,BAJFINANCE,SHORT,53.50,53.00,450,225.00,21.46,203.54,131453,TIME
2015-08-21,BAJFINANCE,LONG,53.50,53.00,450,-225.00,21.46,-246.46,131207,CROSSOVER
2015-08-24,BAJFINANCE,SHORT,52.00,48.00,500,2000.00,22.30,1977.70,133185,TIME
2015-09-14,BAJFINANCE,LONG,51.00,51.50,500,250.00,22.98,227.02,133412,TIME
2015-11-02,BAJFINANCE,LONG,52.50,52.00,500,-250.00,23.40,-273.40,133138,CROSSOVER
2015-11-10,BAJFINANCE,SHORT,53.00,53.50,500,-250.00,23.87,-273.87,132864,CROSSOVER
2015-12-09,BAJFINANCE,SHORT,55.00,55.50,450,-225.00,22.29,-247.29,132617,CROSSOVER
2015-12-11,BAJFINANCE,LONG,56.00,55.00,450,-450.00,22.36,-472.36,132145,CROSSOVER
