date,symbol,direction,entry,exit,qty,pnl,charges,net_pnl,capital_after,exit_reason
2018-01-12,ADANIPORTS,SHORT,425.45,422.50,50,147.66,18.99,128.67,108432,TARGET
2018-01-15,ADANIPORTS,LONG,424.75,427.32,50,128.50,19.10,109.40,108541,TARGET
2018-01-15,ADANIPORTS,LONG,425.75,424.42,50,-66.51,19.04,-85.55,108456,STOP_LOSS
2018-01-16,ADANIPORTS,LONG,425.60,423.86,50,-87.19,19.03,-106.22,108349,STOP_LOSS
2018-01-16,ADANIPORTS,LONG,423.70,423.84,50,6.96,18.99,-12.02,108337,TARGET
2018-01-17,ADANIPORTS,LONG,431.20,433.20,50,100.00,19.37,80.63,108418,TIME
2018-01-18,ADANIPORTS,LONG,432.85,432.93,50,4.04,19.40,-15.35,108403,TARGET
2018-01-18,ADANIPORTS,LONG,433.05,432.78,50,-13.61,19.40,-33.01,108370,STOP_LOSS
2018-01-19,ADANIPORTS,SHORT,427.25,426.94,50,15.69,19.14,-3.45,108366,TARGET
2018-01-19,ADANIPORTS,SHORT,426.70,427.28,50,-28.85,19.13,-47.98,108318,STOP_LOSS
2018-01-24,ADANIPORTS,SHORT,431.50,434.15,50,-132.67,19.40,-152.07,108166,STOP_LOSS
2018-01-30,ADANIPORTS,SHORT,431.20,433.76,50,-127.80,19.39,-147.19,108019,STOP_LOSS
2018-01-30,ADANIPORTS,SHORT,430.75,429.20,50,77.50,19.26,58.24,108077,TIME
2018-01-31,ADANIPORTS,SHORT,429.70,428.15,50,77.50,19.22,58.28,108135,TIME
2018-02-02,ADANIPORTS,SHORT,419.50,414.50,50,249.98,18.67,231.30,108367,TARGET
2018-02-02,ADANIPORTS,SHORT,417.00,420.08,50,-154.14,18.76,-172.90,108194,STOP_LOSS
2018-02-05,ADANIPORTS,SHORT,410.75,407.58,50,158.45,18.33,140.13,108334,TARGET
2018-02-05,ADANIPORTS,SHORT,408.90,407.95,50,47.50,18.30,29.20,108363,TIME
2018-02-06,ADANIPORTS,SHORT,396.35,396.31,50,1.86,17.76,-15.90,108347,TARGET
2018-02-06,ADANIPORTS,SHORT,395.45,397.08,50,-81.40,17.76,-99.16,108248,STOP_LOSS
2018-02-07,ADANIPORTS,LONG,408.55,408.30,50,-12.65,18.30,-30.95,108217,STOP_LOSS
2018-02-07,ADANIPORTS,LONG,408.10,407.62,50,-24.01,18.27,-42.28,108175,STOP_LOSS
2018-02-08,ADANIPORTS,LONG,408.55,407.54,50,-50.48,18.28,-68.76,108106,STOP_LOSS
2018-02-08,ADANIPORTS,SHORT,407.50,409.50,50,-100.18,18.31,-118.49,107988,STOP_LOSS
2018-02-09,ADANIPORTS,SHORT,397.40,400.53,50,-156.57,17.89,-174.46,107813,STOP_LOSS
2018-02-09,ADANIPORTS,SHORT,397.50,398.95,50,-72.50,17.85,-90.35,107723,STOP_LOSS
2018-02-12,ADANIPORTS,LONG,401.60,401.96,50,18.08,18.00,0.08,107723,TARGET
2018-02-12,ADANIPORTS,LONG,403.30,401.51,50,-89.70,18.03,-107.73,107615,STOP_LOSS
2018-02-14,ADANIPORTS,LONG,407.60,410.44,50,141.87,18.34,123.54,107739,TARGET
2018-02-14,ADANIPORTS,LONG,412.15,410.60,50,-77.50,18.43,-95.93,107643,TIME
2018-02-15,ADANIPORTS,LONG,419.85,419.53,50,-16.19,18.81,-34.99,107608,STOP_LOSS
2018-02-15,ADANIPORTS,LONG,419.80,419.50,50,-14.96,18.80,-33.77,107574,STOP_LOSS
2018-02-16,ADANIPORTS,SHORT,407.75,407.10,50,32.50,18.25,14.25,107588,TIME
2018-02-19,ADANIPORTS,SHORT,399.40,394.23,50,258.53,17.77,240.76,107829,TARGET
2018-02-19,ADANIPORTS,SHORT,394.30,394.50,50,-10.00,17.67,-27.67,107801,TIME
2018-02-20,ADANIPORTS,SHORT,394.25,393.04,50,60.41,17.64,42.77,107844,TARGET
2018-02-20,ADANIPORTS,SHORT,394.50,394.84,50,-17.21,17.69,-34.89,107809,STOP_LOSS
2018-02-21,ADANIPORTS,SHORT,392.25,394.10,50,-92.33,17.62,-109.95,107699,STOP_LOSS
2018-02-22,ADANIPORTS,LONG,397.45,404.16,50,335.42,17.98,317.45,108017,TARGET
2018-02-22,ADANIPORTS,LONG,402.10,405.00,50,145.00,18.09,126.91,108144,TIME
2018-02-23,ADANIPORTS,LONG,405.65,404.83,50,-40.90,18.16,-59.06,108085,STOP_LOSS
2018-02-23,ADANIPORTS,LONG,404.00,404.03,50,1.63,18.10,-16.47,108068,TARGET
2018-02-26,ADANIPORTS,LONG,414.20,412.36,50,-92.04,18.51,-110.55,107958,STOP_LOSS
2018-02-26,ADANIPORTS,LONG,414.40,415.92,50,76.25,18.61,57.64,108015,TARGET
2018-02-27,ADANIPORTS,LONG,411.90,412.63,50,36.70,18.48,18.23,108033,TARGET
2018-02-27,ADANIPORTS,SHORT,412.75,413.31,50,-28.01,18.51,-46.52,107987,STOP_LOSS
2018-02-28,ADANIPORTS,SHORT,407.20,403.48,50,186.13,18.15,167.98,108155,TARGET
2018-02-28,ADANIPORTS,SHORT,404.00,407.43,50,-171.37,18.19,-189.56,107965,STOP_LOSS
2018-03-01,ADANIPORTS,SHORT,405.65,406.50,50,-42.50,18.20,-60.70,107905,TIME
2018-03-05,ADANIPORTS,SHORT,406.80,404.29,50,125.35,18.17,107.18,108012,TARGET
2018-03-05,ADANIPORTS,SHORT,403.25,404.10,50,-42.50,18.09,-60.59,107951,TIME
2018-03-06,ADANIPORTS,LONG,405.70,406.36,50,32.99,18.20,14.79,107966,TARGET
2018-03-06,ADANIPORTS,LONG,406.20,407.95,50,87.48,18.25,69.23,108035,TARGET
2018-03-07,ADANIPORTS,SHORT,397.95,397.73,50,11.14,17.83,-6.69,108029,TARGET
2018-03-07,ADANIPORTS,SHORT,397.00,394.84,50,107.96,17.74,90.22,108119,TARGET
2018-03-08,ADANIPORTS,SHORT,375.60,380.91,50,-265.74,16.96,-282.70,107836,STOP_LOSS
2018-03-08,ADANIPORTS,SHORT,379.65,379.44,50,10.42,17.01,-6.59,107830,TARGET
2018-03-09,ADANIPORTS,SHORT,383.80,374.06,50,486.88,16.95,469.93,108299,TARGET
2018-03-12,ADANIPORTS,SHORT,380.35,383.56,50,-160.28,17.12,-177.40,108122,STOP_LOSS
2018-03-13,ADANIPORTS,LONG,385.70,387.61,50,95.56,17.33,78.23,108200,TARGET
2018-03-13,ADANIPORTS,LONG,389.10,385.72,50,-168.88,17.35,-186.24,108014,STOP_LOSS
2018-03-14,ADANIPORTS,SHORT,379.00,381.00,50,-99.89,17.03,-116.92,107897,STOP_LOSS
2018-03-14,ADANIPORTS,SHORT,380.00,377.97,50,101.42,16.98,84.44,107982,TARGET
2018-03-15,ADANIPORTS,LONG,382.45,383.99,50,76.88,17.18,59.70,108041,TARGET
2018-03-15,ADANIPORTS,LONG,383.50,382.01,50,-74.33,17.15,-91.47,107950,STOP_LOSS
2018-03-16,ADANIPORTS,SHORT,379.55,376.67,50,143.87,16.94,126.94,108077,TARGET
2018-03-16,ADANIPORTS,SHORT,375.75,367.61,50,406.89,16.63,390.25,108467,TARGET
2018-03-19,ADANIPORTS,SHORT,365.95,360.83,50,255.86,16.27,239.59,108707,TARGET
2018-03-19,ADANIPORTS,SHORT,358.55,362.54,50,-199.29,16.17,-215.46,108491,STOP_LOSS
2018-03-20,ADANIPORTS,LONG,370.00,365.99,50,-200.60,16.48,-217.08,108274,STOP_LOSS
2018-03-20,ADANIPORTS,LONG,367.30,366.77,50,-26.68,16.45,-43.13,108231,STOP_LOSS
2018-03-21,ADANIPORTS,LONG,371.20,369.99,50,-60.65,16.60,-77.25,108154,STOP_LOSS
2018-03-21,ADANIPORTS,LONG,369.00,368.62,50,-18.87,16.53,-35.39,108118,STOP_LOSS
2018-03-22,ADANIPORTS,SHORT,361.55,358.19,50,167.84,16.12,151.73,108270,TARGET
2018-03-22,ADANIPORTS,SHORT,358.35,358.30,50,2.50,16.06,-13.56,108256,TIME
2018-03-23,ADANIPORTS,SHORT,351.95,352.97,50,-51.09,15.80,-66.88,108190,STOP_LOSS
2018-03-23,ADANIPORTS,SHORT,351.55,353.10,50,-77.59,15.79,-93.38,108096,STOP_LOSS
2018-03-26,ADANIPORTS,SHORT,355.30,359.71,50,-220.51,16.03,-236.54,107860,STOP_LOSS
2018-03-26,ADANIPORTS,LONG,359.10,357.04,50,-102.83,16.04,-118.87,107741,STOP_LOSS
2018-03-27,ADANIPORTS,LONG,367.75,365.97,50,-88.76,16.43,-105.20,107636,STOP_LOSS
2018-03-27,ADANIPORTS,LONG,366.05,366.52,50,23.43,16.41,7.01,107643,TARGET
2018-03-28,ADANIPORTS,SHORT,358.70,360.33,50,-81.56,16.11,-97.67,107545,STOP_LOSS
2018-03-28,ADANIPORTS,SHORT,358.10,354.01,50,204.65,15.94,188.71,107734,TARGET
2018-04-02,ADANIPORTS,SHORT,358.50,359.58,50,-53.84,16.09,-69.94,107664,STOP_LOSS
2018-04-02,ADANIPORTS,LONG,361.20,367.61,50,320.72,16.35,304.37,107968,TARGET
2018-04-03,ADANIPORTS,LONG,363.90,366.22,50,115.82,16.36,99.46,108068,TARGET
2018-04-03,ADANIPORTS,LONG,364.60,367.25,50,132.48,16.40,116.08,108184,TARGET
2018-04-05,ADANIPORTS,LONG,375.90,373.54,50,-117.79,16.78,-134.58,108049,STOP_LOSS
2018-04-06,ADANIPORTS,LONG,382.10,379.75,50,-117.29,17.06,-134.35,107915,STOP_LOSS
2018-04-06,ADANIPORTS,SHORT,377.20,380.83,50,-181.58,16.99,-198.57,107716,STOP_LOSS
2018-04-09,ADANIPORTS,LONG,381.40,379.88,50,-75.80,17.05,-92.85,107623,STOP_LOSS
2018-04-09,ADANIPORTS,LONG,380.50,379.71,50,-39.64,17.03,-56.67,107567,STOP_LOSS
2018-04-10,ADANIPORTS,LONG,388.85,385.13,50,-186.09,17.33,-203.42,107363,STOP_LOSS
2018-04-10,ADANIPORTS,LONG,386.60,385.87,50,-36.64,17.30,-53.94,107309,STOP_LOSS
2018-04-11,ADANIPORTS,SHORT,378.00,378.00,50,0.00,16.94,-16.94,107292,TIME
2018-04-12,ADANIPORTS,SHORT,374.75,371.61,50,157.19,16.71,140.48,107433,TARGET
2018-04-12,ADANIPORTS,SHORT,374.05,372.04,50,100.42,16.71,83.71,107516,TARGET
2018-04-13,ADANIPORTS,LONG,381.50,382.90,50,70.00,17.13,52.87,107569,TIME
2018-04-16,ADANIPORTS,LONG,386.50,384.00,50,-125.09,17.26,-142.35,107427,STOP_LOSS
2018-04-16,ADANIPORTS,LONG,384.70,384.10,50,-29.80,17.22,-47.02,107380,STOP_LOSS
2018-04-17,ADANIPORTS,LONG,390.15,389.87,50,-13.81,17.48,-31.29,107349,STOP_LOSS
2018-04-17,ADANIPORTS,SHORT,385.35,383.50,50,92.50,17.22,75.28,107424,TIME
2018-04-18,ADANIPORTS,SHORT,385.10,385.96,50,-42.95,17.28,-60.23,107364,STOP_LOSS
2018-04-18,ADANIPORTS,SHORT,384.15,380.39,50,188.06,17.12,170.94,107535,TARGET
2018-04-19,ADANIPORTS,LONG,387.75,387.58,50,-8.54,17.37,-25.91,107509,STOP_LOSS
2018-04-19,ADANIPORTS,LONG,387.55,387.30,50,-12.40,17.36,-29.76,107479,STOP_LOSS
2018-04-20,ADANIPORTS,SHORT,383.70,381.45,50,112.50,17.14,95.36,107574,TIME
2018-04-23,ADANIPORTS,SHORT,378.90,378.10,50,40.07,16.96,23.11,107597,TARGET
2018-04-23,ADANIPORTS,SHORT,380.95,381.28,50,-16.60,17.08,-33.67,107564,STOP_LOSS
2018-04-24,ADANIPORTS,LONG,390.65,393.00,50,117.50,17.56,99.94,107664,TIME
2018-04-25,ADANIPORTS,LONG,395.00,393.58,50,-71.21,17.66,-88.87,107575,STOP_LOSS
2018-04-25,ADANIPORTS,LONG,394.05,393.61,50,-21.98,17.65,-39.62,107535,STOP_LOSS
2018-04-26,ADANIPORTS,SHORT,390.30,390.60,50,-14.76,17.50,-32.26,107503,STOP_LOSS
2018-04-26,ADANIPORTS,LONG,393.40,396.70,50,165.00,17.71,147.29,107650,TIME
2018-04-27,ADANIPORTS,LONG,404.20,402.23,50,-98.74,18.06,-116.80,107533,STOP_LOSS
2018-04-27,ADANIPORTS,LONG,402.65,401.92,50,-36.49,18.02,-54.51,107479,STOP_LOSS
2018-04-30,ADANIPORTS,LONG,406.95,406.66,50,-14.39,18.23,-32.62,107446,STOP_LOSS
2018-04-30,ADANIPORTS,LONG,406.80,406.25,50,-27.50,18.21,-45.71,107401,TIME
2018-05-02,ADANIPORTS,LONG,406.65,405.90,50,-37.38,18.20,-55.58,107345,STOP_LOSS
2018-05-02,ADANIPORTS,LONG,406.10,406.54,50,21.98,18.21,3.77,107349,TARGET
2018-05-03,ADANIPORTS,SHORT,403.65,404.52,50,-43.55,18.11,-61.66,107287,STOP_LOSS
2018-05-03,ADANIPORTS,SHORT,403.95,402.73,50,61.08,18.07,43.01,107330,TARGET
2018-05-04,ADANIPORTS,LONG,407.00,408.00,50,50.00,18.26,31.74,107362,TIME
2018-05-07,ADANIPORTS,LONG,413.70,412.20,50,-75.00,18.50,-93.50,107268,TIME
2018-05-08,ADANIPORTS,LONG,415.15,412.88,50,-113.69,18.55,-132.24,107136,STOP_LOSS
2018-05-08,ADANIPORTS,LONG,413.50,412.93,50,-28.70,18.51,-47.21,107089,STOP_LOSS
2018-05-09,ADANIPORTS,SHORT,410.20,411.79,50,-79.50,18.42,-97.92,106991,STOP_LOSS
2018-05-09,ADANIPORTS,LONG,412.70,413.10,50,20.00,18.50,1.50,106993,TIME
2018-05-10,ADANIPORTS,LONG,411.95,411.24,50,-35.68,18.44,-54.12,106938,STOP_LOSS
2018-05-10,ADANIPORTS,SHORT,411.60,412.40,50,-39.82,18.46,-58.28,106880,STOP_LOSS
2018-05-11,ADANIPORTS,LONG,413.60,412.08,50,-75.84,18.50,-94.33,106786,STOP_LOSS
2018-05-11,ADANIPORTS,LONG,412.35,412.67,50,15.83,18.49,-2.65,106783,TARGET
2018-05-14,ADANIPORTS,SHORT,409.00,410.51,50,-75.69,18.36,-94.06,106689,STOP_LOSS
2018-05-14,ADANIPORTS,SHORT,410.20,410.11,50,4.40,18.38,-13.98,106675,TARGET
2018-05-15,ADANIPORTS,SHORT,407.00,408.67,50,-83.37,18.28,-101.65,106573,STOP_LOSS
2018-05-15,ADANIPORTS,SHORT,408.50,407.84,50,33.07,18.29,14.78,106588,TARGET
2018-05-16,ADANIPORTS,SHORT,401.05,403.89,50,-141.85,18.04,-159.89,106428,STOP_LOSS
2018-05-16,ADANIPORTS,SHORT,403.00,403.80,50,-39.98,18.08,-58.06,106370,STOP_LOSS
2018-05-17,ADANIPORTS,SHORT,400.50,402.62,50,-106.23,18.00,-124.23,106246,STOP_LOSS
2018-05-17,ADANIPORTS,SHORT,401.05,402.16,50,-55.53,18.00,-73.52,106173,STOP_LOSS
2018-05-18,ADANIPORTS,SHORT,395.60,395.34,50,13.25,17.72,-4.47,106168,TARGET
2018-05-18,ADANIPORTS,SHORT,394.35,395.70,50,-67.45,17.70,-85.15,106083,STOP_LOSS
2018-05-21,ADANIPORTS,SHORT,390.15,389.30,50,42.27,17.46,24.80,106108,TARGET
2018-05-21,ADANIPORTS,SHORT,388.55,384.62,50,196.71,17.31,179.39,106287,TARGET
2018-05-22,ADANIPORTS,SHORT,380.90,381.35,50,-22.50,17.08,-39.58,106248,TIME
2018-05-23,ADANIPORTS,SHORT,375.55,374.05,50,75.00,16.79,58.21,106306,TIME
2018-05-24,ADANIPORTS,SHORT,366.30,368.64,50,-117.01,16.47,-133.49,106172,STOP_LOSS
2018-05-24,ADANIPORTS,LONG,372.65,371.50,50,-57.50,16.67,-74.17,106098,TIME
2018-05-25,ADANIPORTS,SHORT,369.00,370.31,50,-65.25,16.57,-81.82,106016,STOP_LOSS
2018-05-25,ADANIPORTS,SHORT,370.55,371.23,50,-33.80,16.62,-50.43,105966,STOP_LOSS
2018-05-28,ADANIPORTS,LONG,379.65,378.90,50,-37.64,16.99,-54.63,105911,STOP_LOSS
2018-05-28,ADANIPORTS,LONG,379.00,378.63,50,-18.72,16.97,-35.70,105875,STOP_LOSS
2018-05-29,ADANIPORTS,LONG,382.40,379.32,50,-153.79,17.06,-170.85,105705,STOP_LOSS
2018-05-29,ADANIPORTS,LONG,379.85,379.88,50,1.38,17.02,-15.64,105689,TARGET
2018-05-30,ADANIPORTS,SHORT,372.10,373.71,50,-80.35,16.71,-97.06,105592,STOP_LOSS
2018-05-30,ADANIPORTS,LONG,377.70,373.40,50,-215.04,16.82,-231.85,105360,STOP_LOSS
2018-05-31,ADANIPORTS,SHORT,371.05,372.24,50,-59.30,16.66,-75.95,105284,STOP_LOSS
2018-05-31,ADANIPORTS,SHORT,371.95,372.28,50,-16.30,16.68,-32.98,105251,STOP_LOSS
2018-06-01,ADANIPORTS,LONG,385.50,385.78,50,13.98,17.28,-3.30,105248,TARGET
2018-06-01,ADANIPORTS,LONG,385.65,385.38,50,-13.30,17.27,-30.57,105217,STOP_LOSS
2018-06-04,ADANIPORTS,SHORT,381.70,376.24,50,273.17,16.97,256.21,105473,TARGET
2018-06-06,ADANIPORTS,SHORT,375.00,375.85,50,-42.46,16.82,-59.28,105414,STOP_LOSS
2018-06-06,ADANIPORTS,SHORT,375.40,376.03,50,-31.27,16.84,-48.11,105366,STOP_LOSS
2018-06-07,ADANIPORTS,LONG,378.65,380.00,50,67.27,17.00,50.27,105416,TARGET
2018-06-07,ADANIPORTS,LONG,381.40,378.77,50,-131.53,17.02,-148.55,105268,STOP_LOSS
2018-06-08,ADANIPORTS,SHORT,378.45,379.79,50,-67.15,16.99,-84.14,105184,STOP_LOSS
2018-06-08,ADANIPORTS,SHORT,378.50,379.86,50,-68.15,16.99,-85.14,105099,STOP_LOSS
2018-06-11,ADANIPORTS,LONG,384.60,383.87,50,-36.47,17.22,-53.68,105045,STOP_LOSS
2018-06-11,ADANIPORTS,LONG,385.45,383.71,50,-87.09,17.23,-104.32,104941,STOP_LOSS
2018-06-12,ADANIPORTS,LONG,386.20,384.58,50,-81.21,17.26,-98.48,104842,STOP_LOSS
2018-06-12,ADANIPORTS,LONG,384.85,384.60,50,-12.33,17.24,-29.56,104812,STOP_LOSS
2018-06-13,ADANIPORTS,LONG,390.35,389.64,50,-35.66,17.47,-53.14,104759,STOP_LOSS
2018-06-13,ADANIPORTS,LONG,390.15,389.56,50,-29.47,17.47,-46.94,104712,STOP_LOSS
2018-06-14,ADANIPORTS,SHORT,378.60,373.56,50,252.00,16.84,235.16,104948,TARGET
2018-06-14,ADANIPORTS,SHORT,373.90,374.60,50,-35.00,16.77,-51.77,104896,TIME
2018-06-15,ADANIPORTS,SHORT,374.80,374.99,50,-9.27,16.80,-26.07,104870,STOP_LOSS
2018-06-15,ADANIPORTS,SHORT,375.10,374.85,50,12.29,16.80,-4.51,104865,TARGET
2018-06-18,ADANIPORTS,SHORT,371.00,370.50,50,25.00,16.61,8.39,104874,TIME
2018-06-19,ADANIPORTS,SHORT,370.05,368.29,50,87.97,16.54,71.43,104945,TARGET
2018-06-19,ADANIPORTS,SHORT,366.35,362.25,50,205.00,16.31,188.69,105134,TIME
2018-06-20,ADANIPORTS,SHORT,358.90,361.84,50,-147.15,16.16,-163.31,104970,STOP_LOSS
2018-06-20,ADANIPORTS,SHORT,360.20,361.26,50,-53.13,16.17,-69.30,104901,STOP_LOSS
2018-06-21,ADANIPORTS,LONG,372.80,371.55,50,-62.38,16.67,-79.05,104822,STOP_LOSS
2018-06-22,ADANIPORTS,SHORT,363.25,365.30,50,-102.39,16.33,-118.72,104703,STOP_LOSS
2018-06-22,ADANIPORTS,SHORT,365.00,364.74,50,13.07,16.35,-3.28,104700,TARGET
2018-06-25,ADANIPORTS,SHORT,363.95,366.20,50,-112.34,16.36,-128.70,104571,STOP_LOSS
2018-06-25,ADANIPORTS,SHORT,363.55,365.87,50,-116.21,16.35,-132.56,104439,STOP_LOSS
2018-06-26,ADANIPORTS,SHORT,359.40,360.06,50,-33.20,16.12,-49.32,104389,STOP_LOSS
2018-06-26,ADANIPORTS,SHORT,360.55,361.67,50,-56.07,16.18,-72.25,104317,STOP_LOSS
2018-06-27,ADANIPORTS,LONG,363.15,361.84,50,-65.36,16.24,-81.60,104236,STOP_LOSS
2018-06-27,ADANIPORTS,SHORT,360.65,363.30,50,-132.40,16.23,-148.62,104087,STOP_LOSS
2018-06-28,ADANIPORTS,SHORT,361.50,362.05,50,-27.29,16.21,-43.50,104044,STOP_LOSS
2018-06-28,ADANIPORTS,LONG,361.70,364.14,50,122.21,16.27,105.94,104149,TARGET
2018-06-29,ADANIPORTS,LONG,361.25,361.25,50,0.07,16.19,-16.12,104133,TARGET
2018-06-29,ADANIPORTS,SHORT,360.30,362.64,50,-116.79,16.20,-132.99,104000,STOP_LOSS
2018-07-02,ADANIPORTS,SHORT,363.35,362.50,50,42.50,16.26,26.24,104027,TIME
2018-07-03,ADANIPORTS,SHORT,363.00,363.90,50,-45.04,16.29,-61.33,103965,STOP_LOSS
2018-07-03,ADANIPORTS,SHORT,363.60,362.73,50,43.39,16.27,27.11,103992,TARGET
2018-07-04,ADANIPORTS,SHORT,359.25,356.29,50,148.20,16.02,132.18,104125,TARGET
2018-07-04,ADANIPORTS,SHORT,357.20,359.58,50,-119.04,16.07,-135.10,103989,STOP_LOSS
2018-07-05,ADANIPORTS,SHORT,358.70,356.66,50,102.10,16.02,86.08,104076,TARGET
2018-07-05,ADANIPORTS,SHORT,357.10,359.18,50,-103.98,16.05,-120.04,103955,STOP_LOSS
2018-07-09,ADANIPORTS,LONG,366.75,368.06,50,65.25,16.47,48.79,104004,TARGET
2018-07-09,ADANIPORTS,LONG,368.40,366.57,50,-91.45,16.46,-107.91,103896,STOP_LOSS
2018-07-10,ADANIPORTS,LONG,373.35,372.17,50,-59.14,16.70,-75.84,103821,STOP_LOSS
2018-07-10,ADANIPORTS,LONG,372.85,372.23,50,-30.80,16.69,-47.49,103773,STOP_LOSS
2018-07-11,ADANIPORTS,LONG,371.10,370.60,50,-24.78,16.62,-41.39,103732,STOP_LOSS
2018-07-11,ADANIPORTS,LONG,371.85,370.54,50,-65.31,16.63,-81.94,103650,STOP_LOSS
2018-07-12,ADANIPORTS,SHORT,371.40,373.85,50,-122.66,16.70,-139.36,103510,STOP_LOSS
2018-07-12,ADANIPORTS,SHORT,372.50,370.29,50,110.31,16.64,93.68,103604,TARGET
2018-07-13,ADANIPORTS,LONG,374.70,370.75,50,-197.69,16.69,-214.38,103390,STOP_LOSS
2018-07-13,ADANIPORTS,LONG,372.70,370.79,50,-95.59,16.65,-112.24,103277,STOP_LOSS
2018-07-16,ADANIPORTS,SHORT,367.15,363.73,50,170.93,16.37,154.56,103432,TARGET
2018-07-16,ADANIPORTS,SHORT,363.70,360.20,50,175.00,16.21,158.79,103591,TIME
2018-07-17,ADANIPORTS,SHORT,364.80,362.83,50,98.39,16.30,82.10,103673,TARGET
2018-07-17,ADANIPORTS,SHORT,363.00,365.33,50,-116.57,16.32,-132.90,103540,STOP_LOSS
2018-07-18,ADANIPORTS,LONG,372.20,371.63,50,-28.57,16.66,-45.24,103495,STOP_LOSS
2018-07-18,ADANIPORTS,LONG,371.45,371.74,50,14.46,16.65,-2.19,103492,TARGET
2018-07-19,ADANIPORTS,SHORT,367.65,367.22,50,21.51,16.46,5.04,103498,TARGET
2018-07-19,ADANIPORTS,LONG,367.15,365.97,50,-59.05,16.42,-75.47,103422,STOP_LOSS
2018-07-20,ADANIPORTS,LONG,374.45,372.78,50,-83.69,16.74,-100.43,103322,STOP_LOSS
2018-07-20,ADANIPORTS,LONG,373.10,372.71,50,-19.45,16.71,-36.16,103285,STOP_LOSS
2018-07-23,ADANIPORTS,LONG,377.25,375.70,50,-77.65,16.87,-94.51,103191,STOP_LOSS
2018-07-23,ADANIPORTS,LONG,377.90,382.04,50,207.00,17.04,189.96,103381,TARGET
2018-07-24,ADANIPORTS,LONG,390.55,386.63,50,-195.94,17.40,-213.34,103168,STOP_LOSS
2018-07-24,ADANIPORTS,LONG,387.20,387.05,50,-7.49,17.35,-24.84,103143,STOP_LOSS
2018-07-25,ADANIPORTS,LONG,399.00,396.47,50,-126.56,17.82,-144.37,102998,STOP_LOSS
2018-07-26,ADANIPORTS,LONG,400.60,399.45,50,-57.50,17.92,-75.42,102923,TIME
2018-07-27,ADANIPORTS,SHORT,397.20,395.00,50,110.00,17.74,92.26,103015,TIME
2018-07-30,ADANIPORTS,SHORT,395.90,395.85,50,2.51,17.74,-15.23,103000,TARGET
2018-07-30,ADANIPORTS,SHORT,389.25,389.15,50,5.00,17.44,-12.44,102988,TIME
2018-07-31,ADANIPORTS,SHORT,391.00,390.14,50,42.91,17.50,25.41,103013,TARGET
2018-07-31,ADANIPORTS,SHORT,388.40,391.27,50,-143.46,17.48,-160.94,102852,STOP_LOSS
2018-08-01,ADANIPORTS,LONG,398.90,398.70,50,-9.97,17.87,-27.84,102824,STOP_LOSS
2018-08-01,ADANIPORTS,LONG,399.50,398.46,50,-52.08,17.88,-69.96,102754,STOP_LOSS
2018-08-02,ADANIPORTS,SHORT,395.10,397.00,50,-95.03,17.75,-112.78,102641,STOP_LOSS
2018-08-02,ADANIPORTS,LONG,399.70,396.71,50,-149.31,17.84,-167.15,102474,STOP_LOSS
2018-08-03,ADANIPORTS,LONG,402.05,400.42,50,-81.67,17.97,-99.64,102375,STOP_LOSS
2018-08-03,ADANIPORTS,LONG,400.60,401.03,50,21.48,17.96,3.52,102378,TARGET
2018-08-07,ADANIPORTS,SHORT,379.75,369.52,50,511.31,16.76,494.55,102873,TARGET
2018-08-08,ADANIPORTS,SHORT,371.05,373.89,50,-142.21,16.70,-158.90,102714,STOP_LOSS
2018-08-08,ADANIPORTS,SHORT,373.75,374.76,50,-50.53,16.77,-67.30,102647,STOP_LOSS
2018-08-09,ADANIPORTS,LONG,376.95,379.61,50,132.98,16.96,116.03,102763,TARGET
2018-08-09,ADANIPORTS,LONG,379.40,377.45,50,-97.50,16.95,-114.45,102648,TIME
2018-08-10,ADANIPORTS,LONG,377.35,377.72,50,18.69,16.92,1.77,102650,TARGET
2018-08-10,ADANIPORTS,LONG,377.95,377.06,50,-44.60,16.91,-61.52,102588,STOP_LOSS
2018-08-13,ADANIPORTS,SHORT,375.65,377.40,50,-87.52,16.88,-104.40,102484,STOP_LOSS
2018-08-13,ADANIPORTS,SHORT,376.65,377.69,50,-51.96,16.90,-68.87,102415,STOP_LOSS
2018-08-14,ADANIPORTS,SHORT,376.10,372.83,50,163.44,16.77,146.67,102562,TARGET
2018-08-14,ADANIPORTS,SHORT,373.75,372.35,50,70.00,16.71,53.29,102615,TIME
2018-08-16,ADANIPORTS,SHORT,370.15,370.66,50,-25.57,16.60,-42.17,102573,STOP_LOSS
2018-08-16,ADANIPORTS,SHORT,371.25,371.23,50,0.83,16.64,-15.80,102557,TARGET
2018-08-17,ADANIPORTS,LONG,376.20,374.04,50,-108.23,16.80,-125.03,102432,STOP_LOSS
2018-08-20,ADANIPORTS,SHORT,375.00,376.42,50,-71.09,16.84,-87.93,102344,STOP_LOSS
2018-08-20,ADANIPORTS,LONG,376.60,378.15,50,77.50,16.91,60.59,102405,TIME
2018-08-21,ADANIPORTS,LONG,379.30,378.52,50,-39.06,16.98,-56.03,102349,STOP_LOSS
2018-08-21,ADANIPORTS,SHORT,376.60,379.42,50,-141.21,16.95,-158.16,102190,STOP_LOSS
2018-08-23,ADANIPORTS,SHORT,375.65,376.27,50,-30.98,16.85,-47.83,102143,STOP_LOSS
